ID,Player,Team,Position,Year,Week,Home,Atts,Comps,Comp %,Yards,Yards per Att,Yards per Comp,Ints,TDs,Two Pts,Two Pt Atts,Tgt,Rec,Rec %,Yards,Yards per Tgt,Yards per Rec,Yards after Catch,TDs,Two Pts,Carries,Yards,YPC,Yards after Catch,TDs,Two Pts,Fumbles,Fumbles Lost,Fantasy Pts,passingAttsGm,passingCmpsGm,passingCmpPerGm,passingYardsGm,passingIntsGm,passingTDsGm,passingTwoPtsGm,passingTwoPtAttsGm,yardsPerAttGm,yardsPerCmpGm,receivingTargetsGm,receivingReceptionsGm,receivingYardsGm,receivingYardsAfterCatchGm,receivingTDsGm,receivingTwoPtsGm,catchPerGm,yardsPerTarGm,yardsPerCatGm,rushingAttemptsGm,rushingYardsGm,rushingYardsAfterContactGm,rushingTDsGm,rushingTwoPtsGm,yardsPerCarryGm,fumblesGm,fumblesLostGm,fantasyPtsGmattemptsTot,completionsTot,pYardsTot,interceptionsTot,pTdsTot,pTwoPtsTot,pTwoPtAttsTot,targetsTot,receptionsTot,rYardsTot,yardsAfterCatchTot,rTdsTot,rTwoPtsTot,carriesTot,ruYardsTot,yardsAfterContactTot,ruTdsTot,ruTwoPtsTot,fumblesTot,fumblesLostTot,fantasyPtsTotal
00-0030107,Theo Riddick,DET,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,7,6,0.0,27,3.0,0.0,19,1,0,1,-1,-1.0,0,0,0,0,0,8.6,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,7.0,6.0,27.0,19.0,1.0,0.0,0.8571428571428571,3.857142857142857,4.5,1.0,-1.0,0.0,1.0,0.0,-Infinity,0.0,0.0,8.60.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,27.0,19.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,8.6
00-0030108,Ryan Griffin,HOU,TE,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030112,Tommy Bohanon,JAX,RB,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,1,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,6.1,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0,6.10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
00-0030117,Kerwynn Williams,ARI,RB,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,2,2.0,0.0,6,0,0,5,10,2.0,0,1,0,0,0,7.2,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,2.0,6.0,0.0,0.0,1.0,2.0,2.0,5.0,10.0,0.0,0.0,0.0,Infinity,0.0,0.0,7.20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,7.2
00-0030147,Russell Shepard,CAR,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,2,2,1.0,53,26.0,0.0,22,1,0,0,0,0.0,0,0,0,0,0,11.3,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,2.0,2.0,53.0,22.0,1.0,0.0,1.0,26.5,26.5,0.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0,11.30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,53.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3
00-0030155,Demetrius Harris,KC,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,2,2,1.0,15,7.0,0.0,4,1,0,0,0,0.0,0,0,0,0,0,7.5,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,2.0,2.0,15.0,4.0,1.0,0.0,1.0,7.5,7.5,0.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0,7.50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
00-0030181,Jack Doyle,IND,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,3,2,0.0,41,13.0,0.0,24,0,0,0,0,0.0,0,0,0,0,0,4.1000000000000005,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,3.0,2.0,41.0,24.0,0.0,0.0,0.6666666666666666,13.666666666666666,20.5,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,4.10000000000000050.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,41.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1000000000000005
00-0030279,Keenan Allen,LAC,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,10,5,0.0,35,3.0,0.0,6,1,0,0,0,0.0,0,0,0,0,0,9.5,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,10.0,5.0,35.0,6.0,1.0,0.0,0.5,3.5,7.0,0.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0,9.50.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,35.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
00-0030287,Andre Ellington,ARI,RB,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,3,2,0.0,35,11.0,0.0,19,0,0,0,0,0.0,0,0,0,0,0,3.5,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,3.0,2.0,35.0,19.0,0.0,0.0,0.6666666666666666,11.666666666666666,17.5,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,3.50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
00-0030288,Rex Burkhead,NE,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,3,1,0.0,8,2.0,0.0,7,0,0,3,15,5.0,0,0,0,0,0,2.3,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,3.0,1.0,8.0,7.0,0.0,0.0,0.3333333333333333,2.6666666666666665,8.0,3.0,15.0,0.0,0.0,0.0,Infinity,0.0,0.0,2.30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,7.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,2.3
00-0030300,Jaron Brown,ARI,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030404,Chris Thompson,WAS,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,5,4,0.0,52,10.0,0.0,41,1,0,3,4,1.0,0,0,0,0,0,11.6,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,5.0,4.0,52.0,41.0,1.0,0.0,0.8,10.4,13.0,3.0,4.0,0.0,1.0,0.0,Infinity,0.0,0.0,11.60.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,52.0,41.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,11.6
00-0030422,Dion Sims,CHI,TE,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,3,2,0.0,31,10.0,0.0,20,0,0,0,0,0.0,0,0,0,0,0,3.1,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,3.0,2.0,31.0,20.0,0.0,0.0,0.6666666666666666,10.333333333333334,15.5,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,3.10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
00-0030431,Robert Woods,LA,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,5,3,0.0,53,10.0,0.0,8,0,0,0,0,0.0,0,0,0,0,0,5.300000000000001,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,5.0,3.0,53.0,8.0,0.0,0.0,0.6,10.6,17.666666666666668,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,5.3000000000000010.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,53.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.300000000000001
00-0030433,Mike Gillislee,NE,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,15,45,3.0,0,3,0,0,0,22.5,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,15.0,45.0,0.0,0.0,0.0,Infinity,0.0,0.0,22.50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,0.0,3.0,0.0,0.0,0.0,22.5
00-0030443,Levine Toilolo,ATL,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030456,Giovani Bernard,CIN,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,2,1,0.0,39,19.0,0.0,41,0,0,7,40,5.0,0,0,0,0,0,7.9,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,2.0,1.0,39.0,41.0,0.0,0.0,0.5,19.5,39.0,7.0,40.0,0.0,0.0,0.0,Infinity,0.0,0.0,7.90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,39.0,41.0,0.0,0.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,7.9
00-0030470,Vance McDonald,PIT,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030472,Jordan Reed,WAS,TE,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,8,5,0.0,36,4.0,0.0,13,0,0,0,0,0.0,0,0,0,0,0,3.6,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,8.0,5.0,36.0,13.0,0.0,0.0,0.625,4.5,7.2,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,3.60.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,36.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
00-0030485,Eddie Lacy,SEA,RB,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,5,3,0.0,0,0,0,0,0,0.30000000000000004,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,5.0,3.0,0.0,0.0,0.0,Infinity,0.0,0.0,0.300000000000000040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
00-0030496,Le'Veon Bell,PIT,RB,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,6,3,0.0,15,2.0,0.0,21,0,0,10,32,3.0,0,0,0,0,0,4.7,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,6.0,3.0,15.0,21.0,0.0,0.0,0.5,2.5,5.0,10.0,32.0,0.0,0.0,0.0,Infinity,0.0,0.0,4.70.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,15.0,21.0,0.0,0.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,4.7
00-0030506,Travis Kelce,KC,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,7,5,0.0,40,5.0,0.0,23,0,0,1,4,4.0,0,0,0,0,0,4.4,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,7.0,5.0,40.0,23.0,0.0,0.0,0.7142857142857143,5.714285714285714,8.0,1.0,4.0,0.0,0.0,0.0,Infinity,0.0,0.0,4.40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,40.0,23.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.4
00-0030513,Latavius Murray,MIN,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,2,6,3.0,0,0,0,1,0,-0.3999999999999999,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,2.0,6.0,0.0,0.0,0.0,Infinity,1.0,0.0,-0.39999999999999990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,-0.3999999999999999
00-0030516,Brice Butler,DAL,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,3,1,0.0,30,10.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,3.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,3.0,1.0,30.0,0.0,0.0,0.0,0.3333333333333333,10.0,30.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,3.00.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
00-0030520,Mike Glennon,CHI,QB,2017,1,true,40,26,0.0,213,5.0,8.0,0,1,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,1,0,11.52,40.0,26.0,1.5384615384615385,213.0,0.0,1.0,0.0,0.0,5.325,8.192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.5240.0,26.0,213.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.52
00-0030525,Tavon Austin,LA,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,7,7.0,0.0,12,0,0,2,11,5.0,0,0,0,1,1,-0.19999999999999973,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,7.0,12.0,0.0,0.0,1.0,7.0,7.0,2.0,11.0,0.0,0.0,0.0,Infinity,1.0,1.0,-0.199999999999999730.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,1.0,-0.19999999999999973
00-0030542,Terrance Williams,DAL,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,7,6,0.0,68,9.0,0.0,59,0,0,0,0,0.0,0,0,0,0,0,6.800000000000001,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,7.0,6.0,68.0,59.0,0.0,0.0,0.8571428571428571,9.714285714285714,11.333333333333334,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,6.8000000000000010.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,68.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800000000000001
00-0030549,Tyler Eifert,CIN,TE,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,4,4.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.4,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
00-0030564,DeAndre Hopkins,HOU,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,16,7,0.0,55,3.0,0.0,7,1,0,0,0,0.0,0,0,0,0,0,11.5,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,16.0,7.0,55.0,7.0,1.0,0.0,0.4375,3.4375,7.857142857142857,0.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0,11.50.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,55.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5
00-0030578,Cordarrelle Patterson,OAK,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,2,2.0,0.0,7,0,0,1,5,5.0,0,0,0,0,0,0.7,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,2.0,7.0,0.0,0.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,Infinity,0.0,0.0,0.70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7
00-0030656,Isaiah Crowell,CLE,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,1,1,2,2,1.0,33,16.0,0.0,35,0,1,17,33,1.0,0,0,1,0,0,12.600000000000001,0.0,0.0,NaN,0.0,0.0,0.0,1.0,1.0,NaN,NaN,2.0,2.0,33.0,35.0,0.0,1.0,1.0,16.5,16.5,17.0,33.0,0.0,0.0,1.0,Infinity,0.0,0.0,12.6000000000000010.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,33.0,35.0,0.0,1.0,17.0,33.0,0.0,0.0,1.0,0.0,0.0,12.600000000000001
00-0030668,Charcandrick West,KC,RB,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,4,4.0,0.0,3,0,0,1,21,21.0,0,1,0,0,0,8.5,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,4.0,3.0,0.0,0.0,1.0,4.0,4.0,1.0,21.0,0.0,0.0,0.0,Infinity,0.0,0.0,8.50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,8.5
00-0030669,Albert Wilson,KC,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,5,5,1.0,37,7.0,0.0,20,0,0,0,0,0.0,0,0,0,0,0,3.7,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,5.0,5.0,37.0,20.0,0.0,0.0,1.0,7.4,7.4,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,3.70.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,37.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
00-0030670,Bennie Fowler,DEN,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,4,3,0.0,21,5.0,0.0,0,2,0,0,0,0.0,0,0,0,0,0,14.1,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,4.0,3.0,21.0,0.0,2.0,0.0,0.75,5.25,7.0,0.0,0.0,0.0,2.0,0.0,NaN,0.0,0.0,14.10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1
00-0030710,Trey Burton,PHI,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030801,Brandon Coleman,NO,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,3,2,0.0,13,4.0,0.0,3,0,0,0,0,0.0,0,0,0,0,0,1.3,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,3.0,2.0,13.0,3.0,0.0,0.0,0.6666666666666666,4.333333333333333,6.5,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,1.30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
00-0030821,Allen Hurns,JAX,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,4,3,0.0,42,10.0,0.0,5,0,0,0,0,0.0,0,0,0,0,0,4.2,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,4.0,3.0,42.0,5.0,0.0,0.0,0.75,10.5,14.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,4.20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
00-0030860,Orleans Darkwa,NYG,RB,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,-1,-1.0,0.0,3,0,0,3,14,4.0,0,0,0,0,0,1.3,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,-1.0,3.0,0.0,0.0,1.0,-1.0,-1.0,3.0,14.0,0.0,0.0,0.0,Infinity,0.0,0.0,1.30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,3.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,1.3
00-0031025,Michael Campanaro,BAL,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1,2,2.0,0,0,0,1,0,-0.8,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,1.0,2.0,0.0,0.0,0.0,Infinity,1.0,0.0,-0.80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-0.8
00-0031044,Troy Niklas,ARI,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,2,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031045,Carlos Hyde,SF,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,6,6,1.0,32,5.0,0.0,32,0,0,9,45,5.0,0,0,0,0,0,7.7,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,6.0,6.0,32.0,32.0,0.0,0.0,1.0,5.333333333333333,5.333333333333333,9.0,45.0,0.0,0.0,0.0,Infinity,0.0,0.0,7.70.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,32.0,32.0,0.0,0.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,7.7
00-0031051,John Brown,ARI,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,1,0,9,4,0.0,32,3.0,0.0,0,0,0,1,10,10.0,0,0,0,0,0,6.2,0.0,0.0,NaN,0.0,0.0,0.0,1.0,0.0,NaN,NaN,9.0,4.0,32.0,0.0,0.0,0.0,0.4444444444444444,3.5555555555555554,8.0,1.0,10.0,0.0,0.0,0.0,Infinity,0.0,0.0,6.20.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,32.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,6.2
00-0031060,De'Anthony Thomas,KC,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,-2,-2.0,0.0,1,0,0,1,4,4.0,0,0,0,0,0,0.2,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,-2.0,1.0,0.0,0.0,1.0,-2.0,-2.0,1.0,4.0,0.0,0.0,0.0,Infinity,0.0,0.0,0.20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2
00-0031062,James White,NE,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,5,3,0.0,30,6.0,0.0,29,0,0,10,38,3.0,0,0,0,0,0,6.800000000000001,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,5.0,3.0,30.0,29.0,0.0,0.0,0.6,6.0,10.0,10.0,38.0,0.0,0.0,0.0,Infinity,0.0,0.0,6.8000000000000010.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,30.0,29.0,0.0,0.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,6.800000000000001
